TIME|SYMBOL|ENTER_PRICE|TAKE_PROFIT|STOP_LOSS|RESULT|CANDLE_LENGTH|TP_RATIO|SL_RATIO|DAY_PERCENT|TIME_IN_TRADE|TAB_PRICES|LAST_24HOUR|TAB_TIMES
2023-03-01 01:38:37.713361|TVK|0.0516|0.0517032|0.0515484|1|1.0177514792899407|0.002|0.001|8.632|-1 day, 23:59:59.693916|[0.0516]|[0.0474, 0.0473, 0.0477, 0.0479, 0.0472, 0.0471, 0.0466, 0.0465, 0.0472, 0.0476, 0.0478, 0.048, 0.0475, 0.0476, 0.0481, 0.0514, 0.0497, 0.0507, 0.0505, 0.0525, 0.0512, 0.0508, 0.0507, 0.0516]|[1677631118.019445]
2023-03-04 14:53:26.957160|DF|0.0563|0.057989000000000006|0.055737|0|1.0273722627737227|0.03|0.01|10.891|-1 day, 23:41:07.274015|[0.0563, 0.0563, 0.0563, 0.0562, 0.0562, 0.0563, 0.0563, 0.0563, 0.0563, 0.0564, 0.0564, 0.0563, 0.0563, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0566, 0.0566, 0.0566, 0.0567, 0.0567, 0.0566, 0.0566, 0.0567, 0.0567, 0.0568, 0.0568, 0.057, 0.057, 0.0567, 0.0569, 0.0567, 0.0569, 0.0567, 0.0569, 0.0563, 0.0565, 0.0565, 0.0565, 0.0565, 0.0564, 0.0566, 0.0566, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0567, 0.0567, 0.0567, 0.0567, 0.0568, 0.056, 0.0561, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0564, 0.0563, 0.0564, 0.0564, 0.0564, 0.0564, 0.0563, 0.0563, 0.0563, 0.0565, 0.0565, 0.0565, 0.0567, 0.0567, 0.0567, 0.0567, 0.0565, 0.0565, 0.0565, 0.0565, 0.0564, 0.0564, 0.0564, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0565, 0.0565, 0.0565, 0.0564, 0.0564, 0.0562, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0559, 0.0559, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0564, 0.0561, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0563, 0.0563, 0.0564, 0.0566, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.0567, 0.057, 0.057, 0.057, 0.057, 0.057, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0569, 0.0566, 0.0566, 0.0566, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0568, 0.0567, 0.0567, 0.0568, 0.0566, 0.0565, 0.0565, 0.0563, 0.0566, 0.0566, 0.0566, 0.0566, 0.0565, 0.0565, 0.0565, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0564, 0.0564, 0.0566, 0.0566, 0.0566, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0563, 0.0563, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0564, 0.0564, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0563, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0564, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0566, 0.0566, 0.0566, 0.0566, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0565, 0.0561, 0.0561, 0.056, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0561, 0.0562, 0.0562, 0.0561, 0.0561, 0.0561, 0.0561, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.0562, 0.056, 0.056, 0.056, 0.056, 0.056, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.0559, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0558, 0.0557]|[0.0534, 0.0517, 0.0531, 0.0519, 0.0525, 0.0522, 0.0521, 0.0522, 0.0523, 0.0527, 0.0529, 0.0526, 0.0521, 0.0517, 0.0517, 0.0523, 0.0526, 0.0545, 0.0546, 0.0536, 0.0534, 0.0548, 0.0566, 0.0557]|[1677938009.087053, 1677938011.104362, 1677938013.088434, 1677938015.111274, 1677938017.065106, 1677938019.095931, 1677938021.093889, 1677938023.096814, 1677938025.050956, 1677938027.140803, 1677938029.124867, 1677938031.119384, 1677938033.114642, 1677938035.13739, 1677938037.080744, 1677938039.036188, 1677938041.056169, 1677938043.115384, 1677938045.115868, 1677938047.051925, 1677938049.124025, 1677938051.138148, 1677938053.094012, 1677938055.085723, 1677938057.065394, 1677938059.108987, 1677938061.113183, 1677938063.096455, 1677938065.081598, 1677938067.052954, 1677938069.10305, 1677938071.068365, 1677938073.092514, 1677938076.053288, 1677938078.098198, 1677938080.098819, 1677938082.133468, 1677938084.137225, 1677938087.098892, 1677938089.058952, 1677938091.104274, 1677938093.074992, 1677938095.145974, 1677938097.103508, 1677938099.149771, 1677938101.135902, 1677938103.134101, 1677938105.065432, 1677938107.098088, 1677938109.123752, 1677938111.096544, 1677938113.056576, 1677938115.117099, 1677938117.067935, 1677938119.137773, 1677938121.069024, 1677938124.700808, 1677938126.628729, 1677938128.616662, 1677938130.735089, 1677938133.705946, 1677938135.68368, 1677938138.660831, 1677938140.682552, 1677938142.607211, 1677938144.631346, 1677938146.611285, 1677938148.640578, 1677938150.652583, 1677938152.671926, 1677938154.686376, 1677938156.67193, 1677938158.671249, 1677938160.677954, 1677938162.600356, 1677938164.647964, 1677938166.643396, 1677938168.673894, 1677938170.701352, 1677938172.635503, 1677938174.697808, 1677938176.640135, 1677938178.682689, 1677938180.869064, 1677938182.903306, 1677938184.927837, 1677938186.891393, 1677938188.849078, 1677938190.92721, 1677938192.931618, 1677938194.911809, 1677938196.92898, 1677938198.881502, 1677938200.893814, 1677938202.851817, 1677938204.851915, 1677938206.855485, 1677938208.88728, 1677938210.863204, 1677938212.929661, 1677938214.862248, 1677938216.933603, 1677938220.810431, 1677938222.818325, 1677938224.760488, 1677938226.733617, 1677938229.220291, 1677938231.29813, 1677938233.226716, 1677938235.284814, 1677938237.209537, 1677938239.270595, 1677938241.208669, 1677938243.25179, 1677938245.228928, 1677938247.243913, 1677938249.270923, 1677938251.239381, 1677938253.269454, 1677938255.268533, 1677938257.287707, 1677938259.28355, 1677938261.256513, 1677938263.26926, 1677938265.24008, 1677938267.245398, 1677938269.298525, 1677938272.302775, 1677938274.304999, 1677938276.324365, 1677938278.277419, 1677938280.324908, 1677938282.343534, 1677938284.260908, 1677938286.295287, 1677938288.257506, 1677938290.268047, 1677938292.934782, 1677938294.98932, 1677938296.941295, 1677938299.301619, 1677938301.292952, 1677938303.296075, 1677938305.241901, 1677938307.31281, 1677938309.283675, 1677938311.599849, 1677938313.551564, 1677938315.5589, 1677938317.568051, 1677938320.10424, 1677938322.233189, 1677938324.255063, 1677938326.557493, 1677938328.601203, 1677938330.540941, 1677938332.588034, 1677938334.518307, 1677938336.603196, 1677938341.264085, 1677938344.533178, 1677938346.662458, 1677938348.706252, 1677938350.643261, 1677938352.684912, 1677938354.687144, 1677938357.925691, 1677938359.960288, 1677938361.887299, 1677938363.935098, 1677938365.891455, 1677938367.925952, 1677938369.89138, 1677938372.724742, 1677938374.700041, 1677938376.742878, 1677938379.701144, 1677938382.70286, 1677938384.689861, 1677938386.684054, 1677938388.729955, 1677938390.738432, 1677938392.674918, 1677938394.731269, 1677938396.672905, 1677938398.656944, 1677938400.6953, 1677938402.657998, 1677938404.684403, 1677938406.699013, 1677938408.663679, 1677938410.690731, 1677938412.670334, 1677938414.719776, 1677938416.738293, 1677938418.703234, 1677938420.749299, 1677938424.730479, 1677938426.712458, 1677938428.649748, 1677938430.725901, 1677938432.694682, 1677938434.739539, 1677938436.721812, 1677938438.697045, 1677938440.745008, 1677938443.732955, 1677938445.653666, 1677938448.742959, 1677938451.730414, 1677938453.713493, 1677938455.722893, 1677938457.739142, 1677938459.687092, 1677938461.721166, 1677938463.724987, 1677938465.727392, 1677938467.727628, 1677938469.730369, 1677938471.731664, 1677938473.673072, 1677938477.032371, 1677938479.041977, 1677938480.984866, 1677938483.03816, 1677938484.99048, 1677938487.011084, 1677938489.052272, 1677938490.988002, 1677938492.971164, 1677938495.002012, 1677938497.030519, 1677938499.016339, 1677938501.054735, 1677938503.021221, 1677938505.056847, 1677938506.959338, 1677938509.043029, 1677938511.051195, 1677938513.050767, 1677938515.059653, 1677938516.984205, 1677938519.01974, 1677938521.064455, 1677938523.043452, 1677938525.056209, 1677938527.028197, 1677938528.971182, 1677938531.045183, 1677938534.028956, 1677938535.983378, 1677938537.991011, 1677938540.039276, 1677938542.050712, 1677938545.026877, 1677938546.977037, 1677938549.016987, 1677938551.067045, 1677938553.040377, 1677938555.005813, 1677938558.428893, 1677938560.482073, 1677938562.445306, 1677938564.442452, 1677938566.479338, 1677938568.469374, 1677938570.466953, 1677938572.440778, 1677938574.425592, 1677938576.464776, 1677938578.524528, 1677938580.446257, 1677938582.486984, 1677938584.521182, 1677938586.494716, 1677938589.470592, 1677938591.465151, 1677938593.52383, 1677938595.505371, 1677938597.523428, 1677938599.490668, 1677938601.542469, 1677938603.548304, 1677938605.91266, 1677938608.601313, 1677938612.718036, 1677938614.652184, 1677938619.815725, 1677938621.830567, 1677938623.814425, 1677938626.286898, 1677938631.227392, 1677938633.268486, 1677938636.243298, 1677938640.350407, 1677938642.372305, 1677938644.296881, 1677938646.37722, 1677938648.35965, 1677938650.58767, 1677938652.571181, 1677938654.565358, 1677938656.54053, 1677938658.593382, 1677938661.969512, 1677938663.942689, 1677938666.004916, 1677938667.989393, 1677938670.602544, 1677938672.632772, 1677938674.547587, 1677938676.559102, 1677938680.134659, 1677938682.089506, 1677938684.074793, 1677938687.099823, 1677938689.796228, 1677938692.702524, 1677938694.784236, 1677938696.759864, 1677938698.678212, 1677938700.73686, 1677938702.700348, 1677938704.704924, 1677938706.701049, 1677938708.784242, 1677938711.213692, 1677938713.169, 1677938715.204306, 1677938717.153818, 1677938719.518465, 1677938722.322604, 1677938724.334679, 1677938726.305193, 1677938728.316252, 1677938730.282354, 1677938732.452385, 1677938734.479267, 1677938736.429336, 1677938738.428872, 1677938740.458696, 1677938742.808318, 1677938744.801288, 1677938746.848853, 1677938748.771313, 1677938750.788927, 1677938752.819302, 1677938754.766635, 1677938757.32947, 1677938759.304061, 1677938761.943982, 1677938763.999193, 1677938767.673579, 1677938769.733313, 1677938771.706695, 1677938773.674182, 1677938776.653339, 1677938778.815516, 1677938781.885336, 1677938783.816241, 1677938785.817139, 1677938787.88615, 1677938789.880987, 1677938791.846468, 1677938793.821591, 1677938795.878787, 1677938797.902747, 1677938801.336506, 1677938803.364683, 1677938806.334913, 1677938808.315951, 1677938810.391867, 1677938812.315425, 1677938815.398509, 1677938817.344369, 1677938819.370494, 1677938821.355436, 1677938823.365699, 1677938825.414767, 1677938827.365374, 1677938830.193046, 1677938832.250477, 1677938834.258111, 1677938836.206214, 1677938839.009747, 1677938841.046601, 1677938842.975209, 1677938845.000917, 1677938846.967088, 1677938849.078696, 1677938851.793089, 1677938853.707034, 1677938855.737097, 1677938858.081519, 1677938864.37943, 1677938866.426928, 1677938870.003218, 1677938871.99278, 1677938874.086974, 1677938876.817278, 1677938880.182453, 1677938882.186116, 1677938884.378353, 1677938886.908597, 1677938889.434691, 1677938891.392097, 1677938894.79936, 1677938896.894096, 1677938899.5323, 1677938902.28552, 1677938905.621443, 1677938908.718165, 1677938910.74021, 1677938912.682355, 1677938914.7476, 1677938917.440764, 1677938919.593668, 1677938921.585252, 1677938923.59818, 1677938925.538207, 1677938928.238822, 1677938930.559998, 1677938932.540477, 1677938934.558031, 1677938936.554762, 1677938938.666972, 1677938941.260549, 1677938943.669201, 1677938946.36925, 1677938948.555174, 1677938950.604261, 1677938957.350345, 1677938959.373255, 1677938961.364038, 1677938964.386857, 1677938966.434193, 1677938968.398737, 1677938971.274203, 1677938974.217671, 1677938976.240911, 1677938978.267321, 1677938980.977382, 1677938982.929555, 1677938985.955355, 1677938987.920888, 1677938989.922405, 1677938992.418689, 1677938995.385598, 1677938997.450622, 1677938999.433961, 1677939001.458983, 1677939003.389778, 1677939005.513057, 1677939007.459896, 1677939009.470307, 1677939012.186237, 1677939014.165694, 1677939016.198351, 1677939018.179136, 1677939020.459948, 1677939022.612928, 1677939025.548342, 1677939028.555018, 1677939031.784963, 1677939033.755378, 1677939035.813197, 1677939037.82063, 1677939039.832133, 1677939041.788262, 1677939044.076071, 1677939049.962772, 1677939052.953416, 1677939055.779229, 1677939057.852091, 1677939060.207121, 1677939063.144708, 1677939066.255106, 1677939070.12553, 1677939073.29545, 1677939076.034634, 1677939078.174949, 1677939084.0498, 1677939087.063965, 1677939090.017494, 1677939094.369487, 1677939097.359511, 1677939101.425396, 1677939104.559043, 1677939107.415426, 1677939109.665334, 1677939112.668838, 1677939115.590342, 1677939117.595324, 1677939120.620643, 1677939122.585387, 1677939124.549321, 1677939126.730443, 1677939129.591983, 1677939132.911524, 1677939135.965432, 1677939139.683145]
2023-03-04 15:33:00.720507|DF|0.058|0.05974|0.057420000000000006|1|1.0247349823321557|0.03|0.01|13.137|-1 day, 23:58:39.281761|[0.0582, 0.0582, 0.0582, 0.0583, 0.0584, 0.0584, 0.0586, 0.0584, 0.0585, 0.0586, 0.0587, 0.0587, 0.0588, 0.0589, 0.059, 0.059, 0.0591, 0.0592, 0.0593, 0.0585, 0.0589, 0.0591, 0.0589, 0.059, 0.0591, 0.0592, 0.0592, 0.0593, 0.0593, 0.0594, 0.0596, 0.0596, 0.0593, 0.0595, 0.0596, 0.0596, 0.0596, 0.0596, 0.0599]|[0.0534, 0.0517, 0.0531, 0.0519, 0.0525, 0.0522, 0.0521, 0.0522, 0.0523, 0.0527, 0.0529, 0.0526, 0.0521, 0.0517, 0.0517, 0.0523, 0.0526, 0.0545, 0.0546, 0.0536, 0.0534, 0.0548, 0.0566, 0.0596]|[1677940383.392115, 1677940385.414132, 1677940387.36214, 1677940389.439592, 1677940391.385515, 1677940393.431801, 1677940396.410237, 1677940398.426261, 1677940400.401636, 1677940402.368086, 1677940404.351461, 1677940406.387176, 1677940408.369996, 1677940410.405962, 1677940412.39995, 1677940414.422664, 1677940416.436718, 1677940418.385511, 1677940420.393446, 1677940422.450095, 1677940424.419925, 1677940426.444437, 1677940428.441725, 1677940430.449029, 1677940433.415663, 1677940435.424585, 1677940437.412932, 1677940439.370626, 1677940441.395113, 1677940443.417508, 1677940445.426727, 1677940447.424456, 1677940449.365862, 1677940451.417021, 1677940453.376646, 1677940455.451787, 1677940457.40701, 1677940459.363675, 1677940461.436789]
2023-03-04 15:34:28.871593|DF|0.0599|0.061697|0.059301|0|1.058303886925795|0.03|0.01|17.255|-1 day, 23:59:02.461051|[0.0598, 0.0597, 0.0597, 0.0598, 0.0599, 0.0599, 0.0599, 0.06, 0.0599, 0.0599, 0.0599, 0.06, 0.0601, 0.06, 0.0603, 0.0604, 0.0606, 0.0605, 0.0604, 0.0602, 0.0604, 0.0604, 0.0599, 0.0597, 0.0598, 0.0595, 0.0593]|[0.0534, 0.0517, 0.0531, 0.0519, 0.0525, 0.0522, 0.0521, 0.0522, 0.0523, 0.0527, 0.0529, 0.0526, 0.0521, 0.0517, 0.0517, 0.0523, 0.0526, 0.0545, 0.0546, 0.0536, 0.0534, 0.0548, 0.0566, 0.0591]|[1677940471.408733, 1677940473.389163, 1677940475.433229, 1677940477.376338, 1677940479.437172, 1677940481.402901, 1677940483.391568, 1677940485.403092, 1677940487.411977, 1677940489.423993, 1677940491.41022, 1677940493.442227, 1677940496.381, 1677940498.372678, 1677940500.436843, 1677940502.378283, 1677940504.401031, 1677940506.403027, 1677940509.370179, 1677940511.467534, 1677940513.453279, 1677940515.440157, 1677940518.422031, 1677940520.397767, 1677940522.386452, 1677940524.407674, 1677940526.410542]
2023-03-04 15:36:43.771830|DF|0.0606|0.062418|0.059994|0|1.0706713780918728|0.03|0.01|18.591|-1 day, 23:56:48.247185|[0.0602, 0.0603, 0.0602, 0.0602, 0.0605, 0.0605, 0.0604, 0.0603, 0.0604, 0.0606, 0.0604, 0.0605, 0.0606, 0.0606, 0.0608, 0.061, 0.061, 0.061, 0.061, 0.061, 0.0609, 0.061, 0.061, 0.0611, 0.0612, 0.0612, 0.0615, 0.0612, 0.0613, 0.0613, 0.0611, 0.0612, 0.0614, 0.0613, 0.0613, 0.0611, 0.0614, 0.0612, 0.0613, 0.0612, 0.0612, 0.0612, 0.061, 0.0609, 0.0609, 0.0604, 0.0607, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0607, 0.0607, 0.0608, 0.0608, 0.0609, 0.0608, 0.0609, 0.061, 0.061, 0.0612, 0.0612, 0.0612, 0.0612, 0.0611, 0.0612, 0.061, 0.0612, 0.0609, 0.0612, 0.0608, 0.0608, 0.0608, 0.0608, 0.0606, 0.0608, 0.0605, 0.0605, 0.0606, 0.0605, 0.0604, 0.0603, 0.0604, 0.0604, 0.0604, 0.0604, 0.0604, 0.0601, 0.0596]|[0.0534, 0.0517, 0.0531, 0.0519, 0.0525, 0.0522, 0.0521, 0.0522, 0.0523, 0.0527, 0.0529, 0.0526, 0.0521, 0.0517, 0.0517, 0.0523, 0.0526, 0.0545, 0.0546, 0.0536, 0.0534, 0.0548, 0.0566, 0.0595]|[1677940606.459531, 1677940608.410484, 1677940610.472393, 1677940612.408207, 1677940614.419411, 1677940616.412718, 1677940618.460893, 1677940620.485667, 1677940622.483267, 1677940624.496487, 1677940626.437918, 1677940628.458011, 1677940630.418666, 1677940632.462714, 1677940634.423524, 1677940636.491922, 1677940638.432871, 1677940640.439504, 1677940642.420571, 1677940644.408816, 1677940646.436657, 1677940648.457188, 1677940650.474389, 1677940652.431898, 1677940654.489062, 1677940656.497748, 1677940658.467172, 1677940660.487609, 1677940662.417109, 1677940664.443227, 1677940666.513472, 1677940668.439864, 1677940670.4898, 1677940672.431231, 1677940674.50443, 1677940676.424042, 1677940678.475447, 1677940680.477275, 1677940682.502285, 1677940684.510088, 1677940686.507297, 1677940688.433466, 1677940690.50201, 1677940692.43726, 1677940694.483401, 1677940698.505182, 1677940700.46707, 1677940702.469374, 1677940704.437231, 1677940706.503425, 1677940708.49137, 1677940711.467426, 1677940713.446437, 1677940715.415437, 1677940717.503328, 1677940719.468621, 1677940721.42115, 1677940723.435429, 1677940725.44612, 1677940727.442772, 1677940730.489737, 1677940732.483887, 1677940735.474255, 1677940737.490425, 1677940740.496191, 1677940742.52069, 1677940745.471738, 1677940747.491993, 1677940749.471081, 1677940751.498727, 1677940754.473128, 1677940756.513432, 1677940758.505859, 1677940760.4769, 1677940762.461851, 1677940764.428037, 1677940766.436648, 1677940768.454265, 1677940770.471088, 1677940772.516238, 1677940774.440149, 1677940776.481598, 1677940778.517395, 1677940780.442274, 1677940782.484924, 1677940784.531648, 1677940786.423088, 1677940789.520818, 1677940791.481502, 1677940793.453783, 1677940795.524645]
2023-03-04 15:41:18.452767|DF|0.062|0.06386|0.06138|0|1.0954063604240283|0.03|0.01|21.331|-1 day, 23:57:19.911834|[0.0619, 0.0619, 0.062, 0.0619, 0.0621, 0.062, 0.0621, 0.0621, 0.0622, 0.062, 0.0621, 0.062, 0.062, 0.062, 0.062, 0.0619, 0.0617, 0.0615, 0.0615, 0.0617, 0.0619, 0.0616, 0.0617, 0.0619, 0.062, 0.062, 0.062, 0.0621, 0.0621, 0.0624, 0.0625, 0.0626, 0.0628, 0.0628, 0.0629, 0.0628, 0.0629, 0.063, 0.0627, 0.0626, 0.0626, 0.0625, 0.063, 0.0629, 0.0629, 0.063, 0.0632, 0.0634, 0.0634, 0.0634, 0.0631, 0.0629, 0.0628, 0.0626, 0.0625, 0.0626, 0.0626, 0.0627, 0.0629, 0.0629, 0.0629, 0.0629, 0.0628, 0.0628, 0.0628, 0.0627, 0.0627, 0.0627, 0.0627, 0.0626, 0.0625, 0.0626, 0.0626, 0.0626, 0.0618, 0.0617, 0.0612]|[0.0534, 0.0517, 0.0531, 0.0519, 0.0525, 0.0522, 0.0521, 0.0522, 0.0523, 0.0527, 0.0529, 0.0526, 0.0521, 0.0517, 0.0517, 0.0523, 0.0526, 0.0545, 0.0546, 0.0536, 0.0534, 0.0548, 0.0566, 0.0611]|[1677940880.463748, 1677940882.454316, 1677940884.503219, 1677940886.50661, 1677940888.512425, 1677940890.443682, 1677940892.472264, 1677940894.488167, 1677940896.440995, 1677940898.487, 1677940900.4807, 1677940903.490163, 1677940905.468433, 1677940907.50678, 1677940909.446207, 1677940911.49346, 1677940913.50361, 1677940915.521152, 1677940917.489921, 1677940919.50647, 1677940921.48559, 1677940923.445431, 1677940925.457802, 1677940927.503938, 1677940929.492745, 1677940931.463615, 1677940933.522945, 1677940936.476411, 1677940938.49022, 1677940940.469084, 1677940943.506109, 1677940945.54042, 1677940947.509028, 1677940949.539822, 1677940951.491598, 1677940953.472883, 1677940955.568237, 1677940958.524547, 1677940960.507761, 1677940962.509929, 1677940964.548843, 1677940966.471615, 1677940968.47735, 1677940970.460958, 1677940972.533531, 1677940974.4962, 1677940976.501335, 1677940978.539642, 1677940981.508505, 1677940983.546277, 1677940985.506949, 1677940987.526703, 1677940989.530072, 1677940991.455926, 1677940993.550803, 1677940995.528166, 1677940997.468997, 1677940999.454205, 1677941001.535888, 1677941003.495638, 1677941005.489957, 1677941007.485981, 1677941009.463404, 1677941011.503046, 1677941013.536598, 1677941015.497081, 1677941017.478293, 1677941019.542262, 1677941021.535372, 1677941024.505565, 1677941026.524575, 1677941028.472984, 1677941030.488099, 1677941032.475635, 1677941034.462508, 1677941036.505814, 1677941038.540933]
